Date,Revenue,COGS,is_test,day_of_week,day_of_month,month,quarter,year,week_of_year,is_weekend,is_month_start,is_month_end,revenue_lag_1,revenue_lag_7,revenue_lag_30,rolling_mean_7,rolling_std_7,revenue_growth_rate,active_promos_count,is_promo_active,sessions_lag_1,sessions_lag_7,sessions_rolling_mean_7,total_stock_on_hand,total_stockouts,revenue_lag_14,revenue_rolling_mean_7,revenue_rolling_mean_30,revenue_rolling_std_7,is_payday,is_double_day,is_christmas,days_to_payday,days_to_double_day,revenue_lag_2,revenue_lag_3,revenue_diff_1,revenue_diff_7,revenue_acceleration,weekend_x_payday,promo_x_weekend,sessions_per_dayofweek
2022-01-20,1249233.56,1043117.49,0,3,20,1,1,2022,3,0,0,0,2020862.53,1173172.99,2017237.85,1678867.2228571426,321909.62572206254,0.08578170301460264,0.0,0,13271.0,17441.0,16287.42857142857,103837.0,310.0,993048.62,1678867.2228571426,1858090.8456666665,321909.62572206254,0,0,0,5,12,1861205.18,1621773.2,159657.3500000001,847689.54,-79774.62999999989,0,0,3317.75
2022-01-21,1580948.85,1245282.02,0,4,21,1,1,2022,3,0,0,0,1249233.56,1548726.82,2327738.57,1689733.0185714285,302706.3514625593,-0.3818314994439528,0.0,0,16831.0,18087.0,16200.285714285714,103837.0,310.0,1294963.64,1689733.0185714285,1832490.7026666666,302706.3514625593,0,0,0,4,11,2020862.53,1861205.18,-771628.97,-299493.26,-931286.3200000001,0,0,3366.2
2022-01-22,1758593.8,1468639.94,0,5,22,1,1,2022,3,1,0,0,1580948.85,1461990.71,2415914.18,1694336.1657142856,300441.2687602261,0.26553504534412276,0.0,0,15120.0,15371.0,15776.42857142857,103837.0,310.0,1641747.05,1694336.1657142856,1807597.712,300441.2687602261,0,0,0,3,10,1249233.56,2020862.53,331715.29000000004,118958.14000000013,1103344.26,0,0,2520.0
2022-01-23,1785338.17,1512426.38,0,6,23,1,1,2022,3,1,0,0,1758593.8,2064339.13,1448810.25,1736708.0357142857,282597.1045638878,0.11236603258859379,0.0,0,18072.0,16172.0,16162.285714285714,103837.0,310.0,1706485.37,1736708.0357142857,1785687.0326666667,282597.1045638878,0,0,0,2,9,1580948.85,1249233.56,177644.94999999995,-305745.32999999984,-154070.34000000008,0,0,2581.714285714286
2022-01-24,1915906.28,1601822.71,0,0,24,1,1,2022,4,0,0,0,1785338.17,1621773.2,1120986.7,1696850.755714286,245990.94755775345,0.015207815471656838,0.0,0,14482.0,17394.0,15920.857142857143,103837.0,310.0,2569113.21,1696850.755714286,1796904.63,245990.94755775345,0,0,0,1,8,1758593.8,1580948.85,26744.36999999988,163564.96999999997,-150900.58000000007,0,0,14482.0
2022-01-25,2471179.3,1957064.07,0,1,25,1,1,2022,4,0,0,0,1915906.28,1861205.18,1317218.46,1738869.767142857,255948.81642631112,0.07313354533836014,0.0,0,16327.0,16276.0,15768.42857142857,103837.0,310.0,1640806.35,1738869.767142857,1823401.9493333332,255948.81642631112,1,0,0,0,7,1785338.17,1758593.8,130568.1100000001,54701.10000000009,103823.74000000022,0,0,8163.5
2022-01-26,2278973.82,1903209.07,0,2,26,1,1,2022,4,0,0,0,2471179.3,2020862.53,1025037.51,1826008.927142857,378861.77031034685,0.2898226420553305,0.0,0,14769.0,13271.0,15553.142857142857,103837.0,310.0,1775526.5,1826008.927142857,1861867.3106666666,378861.77031034685,0,0,0,5,6,1915906.28,1785338.17,555273.0199999998,450316.7699999998,424704.9099999997,0,0,4923.0
2022-01-27,1604489.99,1290075.13,0,3,27,1,1,2022,4,0,0,0,2278973.82,1249233.56,1855064.19,1862881.9685714287,412090.0721406779,-0.07777884834176141,0.0,0,16497.0,16831.0,16014.0,103837.0,310.0,1173172.99,1862881.9685714287,1903665.1876666665,412090.0721406779,0,0,0,4,5,2471179.3,1915906.28,-192205.47999999998,1029740.2599999998,-747478.4999999998,0,0,4124.25
2022-01-28,2792317.48,2306948.5,0,4,28,1,1,2022,4,0,0,0,1604489.99,1580948.85,4065184.9,1913632.8871428573,339382.2379064519,-0.2959594463441444,0.0,0,20276.0,15120.0,16506.14285714286,103837.0,310.0,1548726.82,1913632.8871428573,1895312.7143333333,339382.2379064519,0,0,0,3,4,2278973.82,2471179.3,-674483.8299999998,23541.139999999898,-482278.34999999986,0,0,4055.2
2022-01-29,3897632.5,3247780.03,0,5,29,1,1,2022,4,1,0,0,2792317.48,1758593.8,3842586.5,2086685.5485714285,436436.1733023104,0.7403146778123557,0.0,0,16752.0,18072.0,16739.285714285714,103837.0,310.0,1461990.71,2086685.5485714285,1852883.8003333334,436436.1733023104,0,0,0,2,3,1604489.99,2278973.82,1187827.49,1033723.6799999999,1862311.3199999998,0,0,2792.0
2022-01-30,3903300.55,3262713.48,0,6,30,1,1,2022,4,1,0,0,3897632.5,1785338.17,3041203.79,2392262.5057142857,781142.6383245138,0.39584145711110197,0.0,0,14842.0,14482.0,16277.857142857143,103837.0,310.0,2064339.13,2392262.5057142857,1854718.6670000001,781142.6383245138,0,0,0,1,2,2792317.48,1604489.99,1105315.02,2112294.33,-82512.46999999997,0,0,2120.285714285714
2022-01-31,3159829.55,2627738.4,0,0,31,1,1,2022,5,0,0,1,3903300.55,1915906.28,2932155.47,2694828.56,906932.396415321,0.0014542289453918222,0.0,0,14890.0,16327.0,16336.142857142857,100332.0,226.0,1621773.2,2694828.56,1883455.2256666669,906932.396415321,0,0,0,0,1,3897632.5,2792317.48,5668.049999999814,1987394.2699999998,-1099646.9700000002,0,0,14890.0
2022-02-01,3672475.88,3092119.13,0,1,1,2,1,2022,5,0,1,0,3159829.55,2471179.3,2361965.0,2872531.884285714,848883.0830559072,-0.19047239393338544,0.0,0,14632.0,14769.0,16094.0,100332.0,226.0,1861205.18,2872531.884285714,1891044.3616666666,848883.0830559072,1,0,0,0,1,3903300.55,3897632.5,-743471.0,688650.25,-749139.0499999998,0,0,7316.0
2022-02-02,3072419.17,2457270.01,0,2,2,2,1,2022,5,0,0,0,3672475.88,2278973.82,545563.72,3044145.6814285717,875241.1442919571,0.1622386023954996,0.0,0,21868.0,16497.0,17108.14285714286,100332.0,226.0,2020862.53,3044145.6814285717,1934728.0576666666,875241.1442919571,0,1,0,3,0,3159829.55,3903300.55,512646.3300000001,1393502.06,1256117.33,0,0,7289.333333333333
2022-02-03,1056919.3,915391.24,0,3,3,2,1,2022,5,0,0,0,3072419.17,1604489.99,1242319.38,3157495.0171428574,808461.2208031162,-0.16339296148079807,0.0,0,27306.0,20276.0,18652.285714285714,100332.0,226.0,1249233.56,3157495.0171428574,2018956.5726666667,808461.2208031162,0,0,0,2,30,3672475.88,3159829.55,-600056.71,1467929.18,-1112703.04,0,0,6826.5
2022-02-04,1135262.35,959597.02,0,4,4,2,1,2022,5,0,0,0,1056919.3,2792317.48,809977.6,3079270.632857143,989900.4682539126,-0.65599768732077,0.0,0,26597.0,16752.0,19555.285714285714,100332.0,226.0,1580948.85,3079270.632857143,2012776.57,989900.4682539126,0,0,0,1,29,3072419.17,3672475.88,-2015499.8699999999,-1735398.18,-1415443.16,0,0,5319.4
2022-02-05,1325806.77,1094262.79,0,5,5,2,1,2022,5,1,0,0,1135262.35,3897632.5,993048.62,2842548.471428571,1237199.932791689,0.0741239657559476,0.0,0,23796.0,14842.0,20561.571428571428,100332.0,226.0,1758593.8,2842548.471428571,2023619.395,1237199.932791689,1,0,0,0,28,1056919.3,3072419.17,78343.05000000005,-2762370.15,2093842.92,1,0,3966.0
2022-02-06,1360544.32,1086414.25,0,6,6,2,1,2022,5,1,0,0,1325806.77,3903300.55,1294963.64,2475144.7957142857,1253421.1115453823,0.16784175041125948,0.0,0,23738.0,14890.0,21832.428571428572,100332.0,226.0,1785338.17,2475144.7957142857,2034711.3333333333,1253421.1115453823,0,0,0,9,27,1135262.35,1056919.3,190544.41999999993,-2577493.78,112201.36999999988,0,0,3391.1428571428573
2022-02-07,1777072.87,1505671.69,0,0,7,2,1,2022,6,0,0,0,1360544.32,3159829.55,1641747.05,2111893.9057142856,1133242.677420905,0.02620106548407497,0.0,0,23675.0,14632.0,23087.428571428572,100332.0,226.0,1915906.28,2111893.9057142856,2036897.356,1133242.677420905,0,0,0,8,26,1325806.77,1135262.35,34737.55000000005,-1799285.2299999997,-155806.86999999988,0,0,23675.0
2022-02-08,2324022.32,1858719.97,0,1,8,2,1,2022,6,0,0,0,1777072.87,3672475.88,1706485.37,1914357.2371428572,1036518.5847303806,0.3061484612276357,0.0,0,21436.0,21868.0,24059.428571428572,100332.0,226.0,2471179.3,1914357.2371428572,2041408.2166666666,1036518.5847303806,0,0,0,7,25,1360544.32,1325806.77,416528.55000000005,-1895403.0099999998,381791.0,0,0,10718.0
2022-02-09,2087968.13,1716217.3,0,2,9,2,1,2022,6,0,0,0,2324022.32,3072419.17,2569113.21,1721721.0142857141,737485.3643974572,0.3077811041029508,0.0,0,26112.0,27306.0,24665.714285714286,100332.0,226.0,2278973.82,1721721.0142857141,2061992.7816666667,737485.3643974572,0,0,0,6,24,1777072.87,1360544.32,546949.4499999997,-748396.8500000001,130420.89999999967,0,0,8704.0
2022-02-10,1681958.09,1377183.24,0,3,10,2,1,2022,6,0,0,0,2087968.13,1056919.3,1640806.35,1581085.1514285714,488980.2819253512,-0.10157139540725235,0.0,0,26252.0,26597.0,24515.14285714286,100332.0,226.0,1604489.99,1581085.1514285714,2045954.6123333334,488980.2819253512,0,0,0,5,23,2324022.32,1777072.87,-236054.18999999994,1031048.8299999998,-783003.6399999997,0,0,6563.0
2022-02-11,1868277.55,1450465.3,0,4,11,2,1,2022,6,0,0,0,1681958.09,1135262.35,1775526.5,1670376.407142857,430934.12260919064,-0.19445222087752834,0.0,0,23043.0,23796.0,24007.428571428572,100332.0,226.0,2792317.48,1670376.407142857,2047326.337,430934.12260919064,0,0,0,4,22,2087968.13,2324022.32,-406010.0399999998,546695.74,-169955.84999999986,0,0,4608.6
2022-02-12,2483675.48,2002526.57,0,5,12,2,1,2022,6,1,0,0,1868277.55,1325806.77,1173172.99,1775092.8642857145,362924.31754433096,0.11077532853389949,0.0,0,20118.0,23738.0,23482.0,100332.0,226.0,3897632.5,1775092.8642857145,2050418.0386666665,362924.31754433096,0,0,0,3,21,1681958.09,2087968.13,186319.45999999996,542470.78,592329.4999999998,0,0,3353.0
2022-02-13,2471088.82,2037847.39,0,6,13,2,1,2022,6,1,0,0,2483675.48,1360544.32,1548726.82,1940502.68,387081.56772219425,0.32939320498712843,0.0,0,24012.0,23675.0,23521.14285714286,100332.0,226.0,3903300.55,1940502.68,2094101.4549999998,387081.56772219425,0,0,0,2,20,1868277.55,1681958.09,615397.9299999999,1123131.16,429078.47,0,0,3430.285714285714
2022-02-14,2477651.08,2066561.36,0,0,14,2,1,2022,7,0,0,0,2471088.82,1777072.87,1461990.71,2099151.8942857143,333660.45133076265,-0.0050677554702115435,0.0,0,23278.0,21436.0,23464.428571428572,100332.0,226.0,3159829.55,2099151.8942857143,2124846.855,333660.45133076265,0,0,0,1,19,2483675.48,1868277.55,-12586.660000000149,694015.9499999997,-627984.5900000001,0,0,23278.0
2022-02-15,2911470.49,2304155.38,0,1,15,2,1,2022,7,0,0,0,2477651.08,2324022.32,2064339.13,2199234.495714286,325931.1856394534,0.002655614782798521,0.0,0,23850.0,26112.0,23809.285714285714,100332.0,226.0,3672475.88,2199234.495714286,2158702.200666667,325931.1856394534,1,0,0,0,18,2471088.82,2483675.48,6562.260000000242,153628.76000000024,19148.92000000039,0,0,11925.0
2022-02-16,3189077.73,2624063.44,0,2,16,2,1,2022,7,0,0,0,2911470.49,2087968.13,1621773.2,2283155.6628571427,424223.91906434787,0.1750930199582421,0.0,0,25068.0,26252.0,23660.14285714286,100332.0,226.0,3072419.17,2283155.6628571427,2186939.912666667,424223.91906434787,0,0,0,9,17,2477651.08,2471088.82,433819.41000000015,823502.3600000003,427257.1499999999,0,0,8356.0
2022-02-17,2365001.98,1930644.21,0,3,17,2,1,2022,7,0,0,0,3189077.73,1681958.09,1861205.18,2440457.034285714,530594.9757297967,0.09534949468095055,0.0,0,21370.0,23043.0,22962.714285714286,100332.0,226.0,1056919.3,2440457.034285714,2239183.397,530594.9757297967,0,0,0,8,16,2911470.49,2477651.08,277607.23999999976,1507119.64,-156212.1700000004,0,0,5342.5
2022-02-18,2218074.92,1902787.38,0,4,18,2,1,2022,7,0,0,0,2365001.98,1868277.55,2020862.53,2538034.7328571426,418909.12609288853,-0.25840566451166436,0.0,0,25737.0,20118.0,23347.571428571428,100332.0,226.0,1135262.35,2538034.7328571426,2255976.6236666664,418909.12609288853,0,0,0,7,15,3189077.73,2911470.49,-824075.75,496724.42999999993,-1101682.9899999998,0,0,5147.4
2022-02-19,2497284.24,2073056.25,0,5,19,2,1,2022,7,1,0,0,2218074.92,2483675.48,1249233.56,2588005.785714286,338926.9809592027,-0.062125554753235335,0.0,0,21990.0,24012.0,23615.0,100332.0,226.0,1325806.77,2588005.785714286,2262550.37,338926.9809592027,0,0,0,6,14,2365001.98,3189077.73,-146927.06000000006,-265600.56000000006,677148.69,0,0,3665.0
2022-02-20,3274514.0,2808978.4,0,6,20,2,1,2022,7,1,0,0,2497284.24,2471088.82,1580948.85,2589949.8942857147,338267.18231601786,0.1258791204401699,0.0,0,21404.0,23278.0,23242.428571428572,100332.0,226.0,1360544.32,2589949.8942857147,2304152.0593333333,338267.18231601786,0,0,0,5,13,2218074.92,2365001.98,279209.3200000003,26195.42000000039,426136.38000000035,0,0,3057.714285714286
2022-02-21,3231879.49,2662096.96,0,0,21,2,1,2022,8,0,0,0,3274514.0,2477651.08,1758593.8,2704724.9200000004,418097.8820703212,0.3112299943878234,0.0,0,21183.0,23850.0,22943.14285714286,100332.0,226.0,1777072.87,2704724.9200000004,2360604.231,418097.8820703212,0,0,0,4,12,2497284.24,2218074.92,777229.7599999998,796862.9199999999,498020.4399999995,0,0,21183.0
2022-02-22,3646117.64,3080342.28,0,1,22,2,1,2022,8,0,0,0,3231879.49,2911470.49,1785338.17,2812471.8357142857,446075.2292472762,-0.013020103135915728,0.0,0,23903.0,25068.0,22950.714285714286,100332.0,226.0,2324022.32,2812471.8357142857,2409713.7539999997,446075.2292472762,0,0,0,3,11,3274514.0,2497284.24,-42634.50999999978,320409.0,-819864.2699999996,0,0,11951.5
2022-02-23,3297595.34,2768284.27,0,2,23,2,1,2022,8,0,0,0,3646117.64,3189077.73,1915906.28,2917421.4285714286,548021.0359488454,0.128172523536761,0.0,0,21137.0,21370.0,22389.14285714286,100332.0,226.0,2087968.13,2917421.4285714286,2471739.736333333,548021.0359488454,0,0,0,2,10,3231879.49,3274514.0,414238.1499999999,457039.91000000015,456872.6599999997,0,0,7045.666666666667
2022-02-24,2768850.97,2337359.85,0,3,24,2,1,2022,8,0,0,0,3297595.34,2365001.98,2471179.3,2932923.944285714,558422.6439901082,-0.09558723398732694,0.0,0,23622.0,25737.0,22710.85714285714,100332.0,226.0,1681958.09,2932923.944285714,2517796.0383333336,558422.6439901082,0,0,0,1,9,3646117.64,3231879.49,-348522.3000000003,932593.3599999999,-762760.4500000002,0,0,5905.5
2022-02-25,2943786.98,2445090.2,0,4,25,2,1,2022,8,0,0,0,2768850.97,2218074.92,2278973.82,2990616.6571428576,508609.3024907081,-0.16034240574830494,0.0,0,27069.0,21990.0,22901.14285714286,100332.0,226.0,1868277.55,2990616.6571428576,2527718.427333333,508609.3024907081,1,0,0,0,8,3297595.34,3646117.64,-528744.3699999996,550776.0500000003,-180222.06999999937,0,0,5413.8
2022-02-26,6304749.98,4896174.07,0,5,26,2,1,2022,8,1,0,0,2943786.98,2497284.24,1604489.99,3094289.8085714285,383457.07326552423,0.06318000206417751,0.0,0,22660.0,21404.0,22996.85714285714,100332.0,226.0,2483675.48,3094289.8085714285,2549878.866,383457.07326552423,0,0,0,5,7,2768850.97,3297595.34,174936.00999999978,446502.73999999976,703680.3799999994,0,0,3776.6666666666665
2022-02-27,5652340.75,4889448.26,0,6,27,2,1,2022,8,1,0,0,6304749.98,3274514.0,2792317.48,3638213.4857142856,1208435.9078130503,1.1417140651936712,0.0,0,25347.0,21183.0,23560.14285714286,100332.0,226.0,2471088.82,3638213.4857142856,2706554.199,1208435.9078130503,0,0,0,4,6,2943786.98,2768850.97,3360963.0000000005,3030235.9800000004,3186026.9900000007,0,0,3621.0
2022-02-28,6007208.86,4942844.92,0,0,28,2,1,2022,9,0,0,1,5652340.75,3231879.49,3897632.5,3977903.021428571,1407042.5553778484,-0.10347900108165753,0.0,0,24281.0,23903.0,24002.714285714286,106405.0,290.0,2477651.08,3977903.021428571,2801888.308,1407042.5553778484,0,0,0,3,5,6304749.98,2943786.98,-652409.2300000004,2420461.26,-4013372.230000001,0,0,24281.0
2022-03-01,4532724.33,3774772.1,0,1,1,3,1,2022,9,0,1,0,6007208.86,3646117.64,3903300.55,4374378.645714286,1545951.3332309327,0.06278250475256653,0.0,0,23768.0,21137.0,23983.428571428572,106405.0,290.0,2911470.49,4374378.645714286,2872207.5200000005,1545951.3332309327,1,0,0,0,2,5652340.75,6304749.98,354868.11000000034,2361091.22,1007277.3400000008,0,0,11884.0
2022-03-02,5221766.09,4446394.75,0,2,2,3,1,2022,9,0,0,0,4532724.33,3297595.34,3159829.55,4501036.744285715,1512294.4209634352,-0.24545251619568298,0.0,0,35076.0,23622.0,25974.714285714286,106405.0,290.0,3189077.73,4501036.744285715,2893188.312666667,1512294.4209634352,0,0,0,3,1,6007208.86,5652340.75,-1474484.5300000003,1235128.9900000002,-1829352.6400000006,0,0,11692.0
2022-03-03,1113577.08,936517.95,0,3,3,3,1,2022,9,0,0,0,5221766.09,2768850.97,3672475.88,4775918.28,1429712.5037078143,0.15201492741121525,0.0,0,32797.0,27069.0,27285.428571428572,106405.0,290.0,2365001.98,4775918.28,2961919.5306666666,1429712.5037078143,0,1,0,2,0,4532724.33,6007208.86,689041.7599999998,2452915.1199999996,2163526.29,0,0,8199.25
2022-03-04,1265611.41,1001621.35,0,4,4,3,1,2022,9,0,0,0,1113577.08,2943786.98,3072419.17,4539450.581428572,1882262.4741971195,-0.7867432089437005,0.0,0,33496.0,22660.0,28203.571428571428,106405.0,290.0,2218074.92,4539450.581428572,2876622.904,1882262.4741971195,0,0,0,1,30,5221766.09,4532724.33,-4108189.01,-1830209.9,-4797230.77,0,0,6699.2
2022-03-05,1917604.21,1671253.56,0,5,5,3,1,2022,9,1,0,0,1265611.41,6304749.98,1056919.3,4299711.214285715,2199508.5804551025,0.13652789082189076,0.0,0,29143.0,25347.0,29129.714285714286,106405.0,290.0,2497284.24,4299711.214285715,2816395.9786666664,2199508.5804551025,1,0,0,0,29,1113577.08,5221766.09,152034.32999999984,-5039138.57,4260223.34,1,0,4857.166666666667
2022-03-06,2406752.08,1881208.83,0,6,6,3,1,2022,9,1,0,0,1917604.21,5652340.75,1135262.35,3672976.104285714,2157610.6775040473,0.5151603366154862,0.0,0,33090.0,24281.0,30235.85714285714,106405.0,290.0,3274514.0,3672976.104285714,2845085.4756666664,2157610.6775040473,0,0,0,9,28,1265611.41,1113577.08,651992.8,-3734736.54,499958.4700000002,0,0,4727.142857142857
2022-03-07,3077438.94,2603663.56,0,0,7,3,1,2022,10,0,0,0,2406752.08,6007208.86,1325806.77,3209320.5799999996,2004673.9874871993,0.25508280981506615,0.0,0,28131.0,23768.0,30785.85714285714,106405.0,290.0,3231879.49,3209320.5799999996,2887468.466666667,2004673.9874871993,0,0,0,8,27,1917604.21,1265611.41,489147.8700000001,-3600456.7800000003,-162844.92999999993,0,0,28131.0
2022-03-08,3777839.97,3199498.52,0,1,8,3,1,2022,10,0,0,0,3077438.94,4532724.33,1360544.32,2790782.02,1585102.4694956185,0.2786688606497434,0.0,0,36095.0,35076.0,32546.85714285714,106405.0,290.0,3646117.64,2790782.02,2945856.205666667,1585102.4694956185,0,0,0,7,26,2406752.08,1917604.21,670686.8599999999,-1455285.3900000001,181538.98999999976,0,0,18047.5
2022-03-09,4138590.91,3354044.48,0,2,9,3,1,2022,10,0,0,0,3777839.97,5221766.09,1777072.87,2682941.3971428573,1468208.2174388173,0.22759217766965678,0.0,0,29608.0,32797.0,31765.714285714286,106405.0,290.0,3297595.34,2682941.3971428573,3026432.727333334,1468208.2174388173,0,0,0,6,25,3077438.94,2406752.08,700401.0300000003,-1443926.1199999996,29714.17000000039,0,0,9869.333333333334
2022-03-10,3544992.79,2897669.69,0,3,10,3,1,2022,10,0,0,0,4138590.91,1113577.08,2324022.32,2528202.0857142857,1185993.754918886,0.09549132384239134,0.0,0,33132.0,33496.0,31813.571428571428,106405.0,290.0,2768850.97,2528202.0857142857,3105149.9953333335,1185993.754918886,0,0,0,5,24,3777839.97,3077438.94,360750.93999999994,3025013.83,-339650.0900000003,0,0,8283.0
2022-03-11,3499825.21,2868355.02,0,4,11,3,1,2022,10,0,0,0,3544992.79,1265611.41,2087968.13,2875547.187142857,1051003.1884953426,-0.14343000622885915,0.0,0,36196.0,29143.0,32199.285714285714,106405.0,290.0,2943786.98,2875547.187142857,3145849.0110000004,1051003.1884953426,0,0,0,4,23,4138590.91,3777839.97,-593598.1200000001,2279381.38,-954349.06,0,0,7239.2
2022-03-12,3731020.06,3230097.43,0,5,12,3,1,2022,10,1,0,0,3499825.21,1917604.21,1681958.09,3194720.5871428573,786593.3343421634,-0.01274123324803722,0.0,0,37101.0,33090.0,33336.142857142855,106405.0,290.0,6304749.98,3194720.5871428573,3192910.9136666665,786593.3343421634,0,0,0,3,22,3544992.79,4138590.91,-45167.580000000075,1582221.0,548430.54,0,0,6183.5
2022-03-13,4026635.22,3346220.86,0,6,13,3,1,2022,10,1,0,0,3731020.06,2406752.08,1868277.55,3453779.9942857143,562610.4174004401,0.06605897041355391,0.0,0,30790.0,28131.0,33007.57142857143,106405.0,290.0,5652340.75,3453779.9942857143,3261212.9793333337,562610.4174004401,0,0,0,2,21,3499825.21,3544992.79,231194.8500000001,1324267.98,276362.43000000017,0,0,4398.571428571428
2022-03-14,4709281.9,3928279.43,0,0,14,3,1,2022,11,0,0,0,4026635.22,3077438.94,2483675.48,3685191.8714285716,355016.04394734825,0.07923172624271557,0.0,0,33105.0,36095.0,33718.142857142855,106405.0,290.0,6007208.86,3685191.8714285716,3333158.235,355016.04394734825,0,0,0,1,20,3731020.06,3499825.21,295615.16000000015,949196.2800000003,64420.310000000056,0,0,33105.0
2022-03-15,4619237.89,3907599.13,0,1,15,3,1,2022,11,0,0,0,4709281.9,3777839.97,2471088.82,3918312.294285714,419364.43754167465,0.16953278424858165,0.0,0,31168.0,29608.0,33014.28571428572,106405.0,290.0,4532724.33,3918312.294285714,3407345.115666667,419364.43754167465,1,0,0,0,19,4026635.22,3731020.06,682646.6800000002,931441.9300000002,387031.52,0,0,15584.0
2022-03-16,4519934.96,3787149.37,0,2,16,3,1,2022,11,0,0,0,4619237.89,4138590.91,2477651.08,4038511.9971428574,487447.02715892246,-0.019120539375653167,0.0,0,36158.0,33132.0,33950.0,106405.0,290.0,5221766.09,4038511.9971428574,3478950.0846666666,487447.02715892246,0,0,0,9,18,4709281.9,4026635.22,-90044.01000000071,480646.9799999995,-772690.6900000009,0,0,12052.666666666666
2022-03-17,5222281.22,4421275.88,0,3,17,3,1,2022,11,0,0,0,4519934.96,3544992.79,2911470.49,4092989.7185714287,520673.46631703153,-0.02149768692687959,0.0,0,32576.0,36196.0,33870.57142857143,106405.0,290.0,1113577.08,4092989.7185714287,3547026.214,520673.46631703153,0,0,0,8,17,4619237.89,4709281.9,-99302.9299999997,974942.1699999999,-9258.919999998994,0,0,8144.0
2022-03-18,4426435.98,3648313.01,0,4,18,3,1,2022,11,0,0,0,5222281.22,3499825.21,3189077.73,4332602.351428571,605489.3772618246,0.15538857665332428,1.0,1,31161.0,37101.0,33151.28571428572,106405.0,290.0,1265611.41,4332602.351428571,3624053.2383333337,605489.3772618246,0,0,0,7,16,4519934.96,4619237.89,702346.2599999998,1722456.0099999998,801649.1899999995,0,0,6232.2
2022-03-19,4313906.61,3587200.12,0,5,19,3,1,2022,11,1,0,0,4426435.98,3731020.06,2365001.98,4464975.318571429,481721.40659219207,-0.1523941753561865,1.0,1,35552.0,30790.0,32930.0,106405.0,290.0,1917604.21,4464975.318571429,3665298.5133333337,481721.40659219207,0,0,0,6,15,5222281.22,4519934.96,-795845.2399999993,695415.9200000004,-1498191.499999999,0,1,5925.333333333333
2022-03-20,4198964.15,3744253.09,0,6,20,3,1,2022,11,1,0,0,4313906.61,4026635.22,2218074.92,4548244.8257142855,371467.32444927824,-0.025422116237180936,1.0,1,35007.0,33105.0,33532.42857142857,106405.0,290.0,2406752.08,4548244.8257142855,3730262.001,371467.32444927824,0,0,0,5,14,4426435.98,5222281.22,-112529.37000000011,287271.39000000013,683315.8699999992,0,1,5001.0
2022-03-21,4036051.82,3737447.21,0,0,21,3,1,2022,12,0,0,0,4198964.15,4709281.9,2497284.24,4572863.244285715,335063.62150203076,-0.02664463336632128,1.0,1,32404.0,31168.0,33432.28571428572,106405.0,290.0,3077438.94,4572863.244285715,3796291.6419999995,335063.62150203076,0,0,0,4,13,4313906.61,4426435.98,-114942.45999999996,-510317.75,-2413.089999999851,0,0,32404.0
2022-03-22,4626820.15,4342565.79,0,1,22,3,1,2022,12,0,0,0,4036051.82,4619237.89,3274514.0,4476687.518571429,382625.5451535767,-0.03879821884166368,1.0,1,30451.0,36158.0,33329.857142857145,106405.0,290.0,3777839.97,4476687.518571429,3847583.8946666666,382625.5451535767,0,0,0,3,12,4198964.15,4313906.61,-162912.33000000054,-583186.0699999998,-47969.87000000058,0,0,15225.5
2022-03-23,5301842.45,4915987.31,0,2,23,3,1,2022,12,0,0,0,4626820.15,4519934.96,3231879.49,4477770.698571429,383106.7806972549,0.14637283076310958,1.0,1,31664.0,32576.0,32687.85714285714,106405.0,290.0,4138590.91,4477770.698571429,3892660.7663333337,383106.7806972549,0,0,0,2,11,4036051.82,4198964.15,590768.3300000005,106885.19000000041,753680.6600000011,0,0,10554.666666666666
2022-03-24,5052034.89,4744310.26,0,3,24,3,1,2022,12,0,0,0,5301842.45,5222281.22,3646117.64,4589471.768571428,495075.9799909488,0.1458933518304142,1.0,1,35235.0,31161.0,33067.71428571428,106405.0,290.0,3544992.79,4589471.768571428,3961659.5316666667,495075.9799909488,0,0,0,1,10,4626820.15,4036051.82,675022.2999999998,79561.23000000045,84253.96999999927,0,0,8808.75
2022-03-25,4122489.22,4014534.97,0,4,25,3,1,2022,12,0,0,0,5052034.89,4426435.98,3297595.34,4565150.864285714,461876.1830071424,-0.04711712246372024,1.0,1,31578.0,35552.0,33127.28571428572,106405.0,290.0,3499825.21,4565150.864285714,4008523.44,461876.1830071424,1,0,0,0,9,5301842.45,4626820.15,-249807.56000000052,625598.9099999992,-924829.8600000003,0,0,6315.6
2022-03-26,4325007.4,4010228.32,0,5,26,3,1,2022,12,1,0,0,4122489.22,4313906.61,2768850.97,4521729.898571429,490490.82576026104,-0.18399430927128846,1.0,1,35014.0,35007.0,33050.42857142857,106405.0,290.0,3731020.06,4521729.898571429,4036019.9026666665,490490.82576026104,0,0,0,5,8,5052034.89,5301842.45,-929545.6699999995,-191417.39000000013,-679738.1099999989,0,1,5835.666666666667
2022-03-27,5169170.11,4775502.11,0,6,27,3,1,2022,12,1,0,0,4325007.4,4198964.15,2943786.98,4523315.725714286,489724.26241157204,0.04912521760335853,1.0,1,33598.0,32404.0,32849.142857142855,106405.0,290.0,4026635.22,4523315.725714286,4087891.783666667,489724.26241157204,0,0,0,4,7,4122489.22,5052034.89,202518.18000000017,126043.25,1132063.8499999996,0,1,4799.714285714285
